,loan_amnt,term,int_rate,home_ownership,annual_inc,purpose,addr_state,bad_loan
1568,35000,60 months,21.98,MORTGAGE,175000.0,debt_consolidation,IL,1
1686,35000,60 months,21.98,MORTGAGE,100000.0,debt_consolidation,PA,1
1551,35000,36 months,21.98,RENT,212000.0,debt_consolidation,MI,1
2451,35000,60 months,21.98,MORTGAGE,100500.0,credit_card,GA,0
2317,35000,60 months,21.98,MORTGAGE,131950.0,debt_consolidation,TX,0
2029,35000,60 months,21.98,RENT,85000.0,debt_consolidation,OH,0
2449,35000,36 months,21.98,RENT,144000.0,debt_consolidation,TX,1
1553,35000,60 months,21.98,MORTGAGE,200000.0,debt_consolidation,TX,0
1854,35000,60 months,21.98,MORTGAGE,91000.0,credit_card,MO,1
1364,35000,60 months,21.98,RENT,140000.0,debt_consolidation,NC,1
1729,35000,60 months,21.98,MORTGAGE,375000.0,home_improvement,NV,1
1580,35000,36 months,21.98,MORTGAGE,147000.0,debt_consolidation,FL,0
2337,35000,60 months,21.98,MORTGAGE,175000.0,debt_consolidation,AL,0
1487,35000,60 months,21.98,MORTGAGE,105000.0,credit_card,KY,1
2664,35000,60 months,21.99,RENT,95000.0,debt_consolidation,CA,0
2699,35000,36 months,21.99,OWN,85000.0,home_improvement,NY,0
2690,35000,60 months,21.99,MORTGAGE,90000.0,debt_consolidation,NV,0
92,35000,60 months,22.06,RENT,185000.0,small_business,CA,1
155,35000,60 months,22.06,MORTGAGE,72000.0,debt_consolidation,TX,0
111,35000,60 months,22.06,RENT,120000.0,debt_consolidation,PA,1
204,35000,60 months,22.06,MORTGAGE,75000.0,debt_consolidation,OH,1
308,35000,60 months,22.11,MORTGAGE,106000.0,debt_consolidation,CA,0
389,35000,60 months,22.11,RENT,122300.0,small_business,SC,0
1025,35000,60 months,22.2,MORTGAGE,108000.0,debt_consolidation,MO,0
1291,35000,60 months,22.2,RENT,104000.0,debt_consolidation,IL,1
1117,35000,60 months,22.2,MORTGAGE,85000.0,debt_consolidation,MD,0
1317,35000,60 months,22.2,MORTGAGE,130000.0,debt_consolidation,CA,0
1042,35000,60 months,22.2,MORTGAGE,89294.4,debt_consolidation,WA,1
1161,35000,60 months,22.2,MORTGAGE,180000.0,home_improvement,CA,1
1079,35000,60 months,22.2,MORTGAGE,94000.0,debt_consolidation,HI,1
1080,35000,60 months,22.2,MORTGAGE,140000.0,other,HI,0
1029,35000,60 months,22.2,RENT,120000.0,debt_consolidation,WY,0
1012,35000,60 months,22.2,RENT,80000.0,debt_consolidation,CO,1
1044,35000,60 months,22.2,MORTGAGE,120000.0,debt_consolidation,TX,1
1297,35000,60 months,22.2,MORTGAGE,128500.0,debt_consolidation,OH,0
1078,35000,60 months,22.2,MORTGAGE,100000.0,credit_card,WA,0
1195,35000,60 months,22.2,MORTGAGE,132000.0,debt_consolidation,OH,1
1227,35000,60 months,22.2,MORTGAGE,85000.0,debt_consolidation,SC,1
1355,35000,60 months,22.2,MORTGAGE,98000.0,debt_consolidation,MD,0
1343,35000,60 months,22.2,MORTGAGE,235000.0,debt_consolidation,VA,0
1345,35000,36 months,22.2,MORTGAGE,136000.0,debt_consolidation,PA,0
1271,35000,60 months,22.2,MORTGAGE,95000.0,debt_consolidation,TX,0
1256,35000,60 months,22.2,RENT,95000.0,credit_card,AZ,1
1100,35000,60 months,22.2,MORTGAGE,104000.0,debt_consolidation,CA,0
1031,35000,36 months,22.2,RENT,120000.0,debt_consolidation,LA,1
1157,35000,60 months,22.2,RENT,83000.0,debt_consolidation,UT,0
1109,35000,60 months,22.2,MORTGAGE,82000.0,debt_consolidation,NY,0
1225,35000,60 months,22.2,RENT,95000.0,credit_card,NY,1
1205,35000,60 months,22.2,MORTGAGE,100000.0,debt_consolidation,CO,0
211,35000,60 months,22.35,MORTGAGE,100000.0,debt_consolidation,MD,1
23,35000,60 months,22.35,MORTGAGE,115000.0,debt_consolidation,CA,0
96,35000,60 months,22.35,MORTGAGE,240000.0,small_business,AZ,0
39,35000,60 months,22.35,MORTGAGE,100000.0,debt_consolidation,MO,1
181,35000,60 months,22.35,MORTGAGE,100000.0,debt_consolidation,HI,0
970,35000,60 months,22.4,MORTGAGE,85000.0,debt_consolidation,AZ,0
932,35000,36 months,22.4,OWN,140000.0,debt_consolidation,VA,0
579,35000,60 months,22.4,MORTGAGE,180000.0,debt_consolidation,IL,0
707,35000,60 months,22.4,OWN,200000.0,small_business,CA,0
729,35000,60 months,22.4,MORTGAGE,80200.0,debt_consolidation,CA,0
769,35000,60 months,22.4,MORTGAGE,115000.0,other,MD,1
806,35000,60 months,22.4,MORTGAGE,185000.0,debt_consolidation,PA,0
998,35000,60 months,22.4,RENT,125000.0,credit_card,NV,0
703,35000,60 months,22.4,OWN,175000.0,small_business,NY,1
667,35000,60 months,22.4,MORTGAGE,175000.0,debt_consolidation,CO,0
952,35000,60 months,22.4,RENT,110000.0,debt_consolidation,TX,1
783,35000,36 months,22.4,MORTGAGE,120000.0,debt_consolidation,TX,1
924,35000,60 months,22.4,MORTGAGE,275000.0,credit_card,GA,0
774,35000,60 months,22.4,MORTGAGE,111000.0,debt_consolidation,MD,1
646,35000,60 months,22.4,MORTGAGE,145000.0,debt_consolidation,CA,1
909,35000,36 months,22.4,MORTGAGE,250000.0,home_improvement,FL,1
934,35000,60 months,22.4,MORTGAGE,85000.0,credit_card,TX,1
751,35000,60 months,22.4,MORTGAGE,178000.0,debt_consolidation,CT,0
2555,35000,60 months,22.45,MORTGAGE,132632.0,debt_consolidation,MA,0
2576,35000,60 months,22.45,RENT,90000.0,debt_consolidation,PA,0
2567,35000,36 months,22.45,MORTGAGE,155000.0,debt_consolidation,IL,0
1620,35000,60 months,22.47,MORTGAGE,114000.0,home_improvement,WA,1
1491,35000,60 months,22.47,MORTGAGE,141000.0,debt_consolidation,VA,0
2487,35000,60 months,22.47,RENT,90000.0,credit_card,CA,0
2343,35000,36 months,22.47,MORTGAGE,92000.0,debt_consolidation,NC,1
1689,35000,60 months,22.47,MORTGAGE,97000.0,debt_consolidation,NY,1
2445,35000,60 months,22.47,MORTGAGE,165000.0,debt_consolidation,NY,0
2455,35000,60 months,22.47,MORTGAGE,100000.0,home_improvement,CA,0
2456,35000,60 months,22.47,RENT,210000.0,credit_card,CA,0
1546,35000,60 months,22.47,RENT,104000.0,debt_consolidation,TX,0
1538,35000,60 months,22.47,MORTGAGE,86000.0,debt_consolidation,OH,0
1363,35000,60 months,22.47,RENT,86400.0,debt_consolidation,NY,0
2329,35000,60 months,22.47,RENT,95000.0,debt_consolidation,NY,0
2280,35000,60 months,22.47,RENT,125000.0,major_purchase,CA,0
1672,35000,60 months,22.47,MORTGAGE,96000.0,debt_consolidation,IL,1
1545,35000,60 months,22.47,RENT,102000.0,credit_card,NV,0
2482,35000,60 months,22.47,MORTGAGE,150000.0,home_improvement,NJ,0
2483,35000,60 months,22.47,MORTGAGE,99000.0,credit_card,OH,0
2050,35000,60 months,22.47,MORTGAGE,145000.0,debt_consolidation,NJ,0
2432,35000,60 months,22.47,RENT,89000.0,debt_consolidation,VA,1
2049,35000,36 months,22.47,MORTGAGE,109600.0,debt_consolidation,TX,1
2248,35000,60 months,22.47,MORTGAGE,175000.0,debt_consolidation,NV,1
1378,35000,60 months,22.47,MORTGAGE,86000.0,credit_card,OH,0
2452,35000,60 months,22.47,OWN,186000.0,debt_consolidation,CT,1
2150,35000,60 months,22.47,MORTGAGE,120000.0,home_improvement,PA,1
2141,35000,36 months,22.47,MORTGAGE,102000.0,credit_card,TX,1
1690,35000,60 months,22.47,RENT,85000.0,debt_consolidation,CA,0
2220,35000,60 months,22.47,OWN,90000.0,credit_card,AZ,0
2123,35000,60 months,22.47,MORTGAGE,105000.0,credit_card,OK,0
2353,35000,36 months,22.47,MORTGAGE,104000.0,debt_consolidation,WA,0
1557,35000,60 months,22.47,RENT,82000.0,credit_card,CO,0
2358,35000,60 months,22.47,MORTGAGE,144000.0,debt_consolidation,SC,0
1783,35000,60 months,22.47,MORTGAGE,175000.0,home_improvement,NC,0
2361,35000,60 months,22.47,RENT,110000.0,debt_consolidation,NY,0
2122,35000,60 months,22.47,MORTGAGE,100000.0,house,NY,0
2506,35000,60 months,22.47,RENT,104000.0,debt_consolidation,GA,0
2516,35000,60 months,22.47,RENT,100000.0,debt_consolidation,CA,0
2197,35000,60 months,22.47,MORTGAGE,90000.0,debt_consolidation,WV,1
1601,35000,60 months,22.47,MORTGAGE,225000.0,credit_card,CA,0
1406,35000,60 months,22.47,MORTGAGE,93000.0,debt_consolidation,AZ,0
2161,35000,60 months,22.47,MORTGAGE,325000.0,debt_consolidation,TX,0
1966,35000,60 months,22.47,MORTGAGE,225000.0,other,GA,0
2415,35000,60 months,22.47,MORTGAGE,88150.0,debt_consolidation,LA,1
1622,35000,60 months,22.47,MORTGAGE,170000.0,debt_consolidation,NJ,0
2006,35000,60 months,22.47,RENT,200000.0,other,IL,1
1442,35000,60 months,22.47,RENT,100000.0,debt_consolidation,GA,1
2164,35000,60 months,22.47,MORTGAGE,80000.0,credit_card,CT,0
232,35000,60 months,22.48,MORTGAGE,110000.0,small_business,TX,1
1130,35000,36 months,22.7,MORTGAGE,500000.0,home_improvement,NY,1
1059,35000,60 months,22.7,RENT,96000.0,debt_consolidation,FL,0
1152,35000,60 months,22.7,RENT,100000.0,other,TX,0
1021,35000,60 months,22.7,MORTGAGE,280000.0,debt_consolidation,CA,0
1290,35000,60 months,22.7,MORTGAGE,200000.0,credit_card,IN,0
1338,35000,60 months,22.7,RENT,105151.0,credit_card,FL,0
1164,35000,60 months,22.7,MORTGAGE,140000.0,small_business,NV,0
1321,35000,60 months,22.7,MORTGAGE,95000.0,debt_consolidation,OR,1
1287,35000,60 months,22.7,MORTGAGE,220000.0,small_business,WA,0
1268,35000,60 months,22.7,MORTGAGE,96000.0,debt_consolidation,NY,1
1341,35000,60 months,22.7,MORTGAGE,112000.0,debt_consolidation,OH,1
1026,35000,60 months,22.7,OWN,83000.0,debt_consolidation,TX,0
1313,35000,60 months,22.7,MORTGAGE,160000.0,debt_consolidation,CO,0
1188,35000,60 months,22.7,RENT,200000.0,debt_consolidation,DC,1
1308,35000,60 months,22.7,MORTGAGE,95000.0,debt_consolidation,CA,0
1208,35000,60 months,22.7,RENT,98000.0,debt_consolidation,CA,1
1145,35000,36 months,22.7,RENT,150000.0,debt_consolidation,NY,1
1184,35000,60 months,22.7,MORTGAGE,117000.0,debt_consolidation,MD,1
129,35000,60 months,22.74,MORTGAGE,103000.0,debt_consolidation,IL,1
174,35000,60 months,22.74,MORTGAGE,180000.0,credit_card,OH,0
169,35000,60 months,22.74,RENT,122400.0,debt_consolidation,CA,1
156,35000,60 months,22.74,MORTGAGE,113500.0,debt_consolidation,CA,1
38,35000,60 months,22.74,RENT,105000.0,debt_consolidation,TX,0
76,35000,60 months,22.74,RENT,106000.0,debt_consolidation,NY,0
220,35000,60 months,22.85,MORTGAGE,125000.0,debt_consolidation,AZ,0
587,35000,36 months,22.9,MORTGAGE,200000.0,debt_consolidation,LA,1
592,35000,60 months,22.9,MORTGAGE,95000.0,debt_consolidation,CO,0
578,35000,60 months,22.9,MORTGAGE,141000.0,home_improvement,FL,1
2306,35000,60 months,22.95,RENT,170000.0,debt_consolidation,CA,0
2305,35000,60 months,22.95,MORTGAGE,160000.0,debt_consolidation,TX,1
1544,35000,36 months,22.95,OWN,79000.0,debt_consolidation,KY,1
2298,35000,60 months,22.95,MORTGAGE,174000.0,debt_consolidation,NM,0
1560,35000,36 months,22.95,OWN,120000.0,debt_consolidation,TX,1
1659,35000,60 months,22.95,MORTGAGE,97000.0,debt_consolidation,TX,1
2256,35000,60 months,22.95,MORTGAGE,213000.0,credit_card,WA,0
1360,35000,60 months,22.95,MORTGAGE,90000.0,debt_consolidation,TX,0
2360,35000,36 months,22.95,MORTGAGE,105000.0,debt_consolidation,NY,1
1605,35000,36 months,22.95,RENT,500000.0,small_business,WA,0
2375,35000,60 months,22.95,MORTGAGE,280000.0,debt_consolidation,SC,0
1490,35000,60 months,22.95,MORTGAGE,96000.0,debt_consolidation,MD,0
1644,35000,60 months,22.95,MORTGAGE,133000.0,credit_card,OH,0
2268,35000,60 months,22.95,RENT,110000.0,debt_consolidation,IL,1
1493,35000,60 months,22.95,MORTGAGE,85000.0,debt_consolidation,AZ,1
1359,35000,60 months,22.95,MORTGAGE,91000.0,debt_consolidation,TX,0
2038,35000,60 months,22.95,RENT,118000.0,other,CO,0
1626,35000,60 months,22.95,RENT,160000.0,debt_consolidation,MD,1
1528,35000,60 months,22.95,OWN,85000.0,credit_card,FL,0
2381,35000,60 months,22.95,MORTGAGE,120000.0,debt_consolidation,NY,0
2224,35000,60 months,22.95,MORTGAGE,150000.0,debt_consolidation,NY,0
2390,35000,60 months,22.95,MORTGAGE,96000.0,debt_consolidation,UT,0
1452,35000,36 months,22.95,RENT,81000.0,debt_consolidation,NY,0
2218,35000,36 months,22.95,RENT,92000.0,debt_consolidation,AZ,0
2454,35000,60 months,22.95,RENT,115714.0,debt_consolidation,CA,1
2541,35000,60 months,22.95,MORTGAGE,70000.0,debt_consolidation,SC,1
2542,35000,60 months,22.95,MORTGAGE,190000.0,debt_consolidation,MN,0
2496,35000,60 months,22.95,RENT,91200.0,debt_consolidation,CA,0
2532,35000,60 months,22.95,RENT,120000.0,debt_consolidation,NC,0
2450,35000,60 months,22.95,OWN,110000.0,debt_consolidation,NJ,1
2511,35000,60 months,22.95,RENT,180000.0,debt_consolidation,WA,0
2177,35000,60 months,22.95,RENT,160000.0,debt_consolidation,CA,1
1433,35000,60 months,22.95,MORTGAGE,125000.0,debt_consolidation,VA,0
2477,35000,36 months,22.95,MORTGAGE,103000.0,debt_consolidation,AZ,1
2178,35000,60 months,22.95,OWN,86000.0,credit_card,TX,0
1448,35000,60 months,22.95,MORTGAGE,100366.0,debt_consolidation,NY,0
2356,35000,60 months,22.95,MORTGAGE,90000.0,debt_consolidation,GA,1
1390,35000,60 months,22.95,MORTGAGE,99588.0,debt_consolidation,TX,1
2242,35000,60 months,22.95,RENT,120000.0,credit_card,FL,0
2202,35000,60 months,22.95,MORTGAGE,214070.0,debt_consolidation,CA,0
2240,35000,60 months,22.95,MORTGAGE,115000.0,debt_consolidation,MA,0
1822,35000,60 months,22.95,MORTGAGE,150000.0,major_purchase,MN,0
1531,35000,36 months,22.95,MORTGAGE,146000.0,home_improvement,TX,0
2187,35000,60 months,22.95,MORTGAGE,140000.0,debt_consolidation,VA,0
2677,35000,60 months,22.99,OWN,250000.0,debt_consolidation,TN,0
2680,35000,60 months,22.99,MORTGAGE,85000.0,house,OH,0
2642,35000,60 months,22.99,MORTGAGE,141000.0,debt_consolidation,NJ,0
904,35000,60 months,23.1,RENT,82000.0,credit_card,AL,0
738,35000,60 months,23.1,MORTGAGE,202000.0,credit_card,IL,1
763,35000,36 months,23.1,MORTGAGE,90000.0,debt_consolidation,MO,0
879,35000,60 months,23.1,MORTGAGE,215000.0,home_improvement,CA,0
665,35000,60 months,23.1,MORTGAGE,110000.0,home_improvement,NC,0
854,35000,36 months,23.1,MORTGAGE,167584.0,debt_consolidation,NC,0
1008,35000,60 months,23.1,MORTGAGE,89000.0,debt_consolidation,MA,0
677,35000,36 months,23.1,RENT,110000.0,debt_consolidation,TX,0
905,35000,60 months,23.1,RENT,97000.0,debt_consolidation,CA,1
946,35000,36 months,23.1,RENT,145000.0,debt_consolidation,AL,0
32,35000,60 months,23.13,MORTGAGE,220000.0,home_improvement,CA,1
162,35000,60 months,23.13,MORTGAGE,100000.0,debt_consolidation,NY,0
2575,35000,60 months,23.13,MORTGAGE,150000.0,debt_consolidation,NY,1
2565,35000,60 months,23.13,MORTGAGE,109000.0,credit_card,WI,1
221,35000,60 months,23.22,MORTGAGE,120000.0,debt_consolidation,PA,0
2476,35000,60 months,23.28,MORTGAGE,92500.0,small_business,GA,1
2086,35000,60 months,23.28,MORTGAGE,138500.0,other,CO,0
1575,35000,60 months,23.28,MORTGAGE,200000.0,home_improvement,MD,1
2290,35000,60 months,23.28,MORTGAGE,87091.0,debt_consolidation,NY,0
2346,35000,60 months,23.28,MORTGAGE,180000.0,debt_consolidation,NC,0
1559,35000,60 months,23.28,MORTGAGE,90000.0,credit_card,PA,1
2371,35000,60 months,23.28,MORTGAGE,100000.0,debt_consolidation,OR,0
1611,35000,60 months,23.28,MORTGAGE,90000.0,debt_consolidation,OH,0
2469,35000,60 months,23.28,MORTGAGE,125000.0,debt_consolidation,CA,0
2405,35000,60 months,23.28,MORTGAGE,95000.0,debt_consolidation,FL,0
2402,35000,60 months,23.28,MORTGAGE,120000.0,credit_card,NY,0
2441,35000,60 months,23.28,MORTGAGE,158000.0,other,NH,1
1709,35000,60 months,23.28,RENT,112800.0,debt_consolidation,CA,0
1755,35000,60 months,23.28,RENT,94000.0,credit_card,PA,1
2283,35000,60 months,23.28,MORTGAGE,129000.0,debt_consolidation,TX,0
2028,35000,60 months,23.28,MORTGAGE,120000.0,small_business,CA,0
1572,35000,60 months,23.28,MORTGAGE,130000.0,debt_consolidation,PA,1
2142,35000,60 months,23.28,MORTGAGE,92000.0,debt_consolidation,NC,0
2243,35000,60 months,23.28,MORTGAGE,114899.0,debt_consolidation,NM,0
2264,35000,60 months,23.28,MORTGAGE,250000.0,debt_consolidation,CA,0
2490,35000,60 months,23.28,MORTGAGE,110300.0,debt_consolidation,WA,1
2234,35000,60 months,23.28,MORTGAGE,115000.0,debt_consolidation,CA,0
1434,35000,60 months,23.28,MORTGAGE,138000.0,debt_consolidation,WV,0
2203,35000,60 months,23.28,OWN,88000.0,debt_consolidation,CA,0
1431,35000,60 months,23.28,MORTGAGE,120000.0,debt_consolidation,MA,0
1753,35000,60 months,23.28,MORTGAGE,140000.0,debt_consolidation,MA,0
1413,35000,60 months,23.28,RENT,100000.0,other,MI,0
2170,35000,36 months,23.28,RENT,98000.0,debt_consolidation,HI,0
1932,35000,60 months,23.28,MORTGAGE,78800.0,debt_consolidation,MO,0
1373,35000,60 months,23.28,OWN,150000.0,wedding,VA,0
2152,35000,60 months,23.28,RENT,81576.0,debt_consolidation,WA,0
1893,35000,60 months,23.28,OWN,82325.0,debt_consolidation,CA,0
1419,35000,60 months,23.28,MORTGAGE,82500.0,debt_consolidation,AZ,0
2556,35000,60 months,23.33,MORTGAGE,120000.0,debt_consolidation,NY,1
724,35000,60 months,23.4,MORTGAGE,105000.0,other,FL,1
669,35000,60 months,23.4,MORTGAGE,99000.0,debt_consolidation,AZ,0
919,35000,60 months,23.4,OWN,125000.0,debt_consolidation,GA,0
878,35000,60 months,23.4,MORTGAGE,190000.0,credit_card,CA,0
884,35000,60 months,23.4,OWN,118500.0,credit_card,OH,0
873,35000,60 months,23.4,MORTGAGE,132000.0,debt_consolidation,OK,0
899,35000,60 months,23.4,MORTGAGE,155000.0,small_business,GA,0
902,35000,60 months,23.4,MORTGAGE,85000.0,debt_consolidation,NY,1
938,35000,60 months,23.4,RENT,175000.0,debt_consolidation,TX,1
730,35000,36 months,23.4,RENT,295000.0,debt_consolidation,CA,1
2602,35000,60 months,23.4,MORTGAGE,102000.0,credit_card,NC,0
743,35000,60 months,23.4,MORTGAGE,132000.0,debt_consolidation,GA,0
814,35000,60 months,23.4,RENT,90000.0,credit_card,NY,0
1002,35000,60 months,23.4,MORTGAGE,140000.0,other,PA,1
695,35000,60 months,23.4,RENT,250000.0,debt_consolidation,OH,1
604,35000,60 months,23.4,RENT,100000.0,other,MI,0
949,35000,60 months,23.4,MORTGAGE,120000.0,debt_consolidation,HI,0
652,35000,60 months,23.4,MORTGAGE,113000.0,debt_consolidation,AZ,1
1102,35000,60 months,23.5,RENT,123480.0,debt_consolidation,KS,1
1344,35000,60 months,23.5,OWN,104000.0,credit_card,NY,0
1113,35000,60 months,23.5,MORTGAGE,160000.0,debt_consolidation,VA,0
1133,35000,36 months,23.5,OWN,135000.0,home_improvement,GA,0
1123,35000,60 months,23.5,MORTGAGE,105500.0,credit_card,NJ,0
1096,35000,60 months,23.5,RENT,107000.0,debt_consolidation,NJ,0
1119,35000,60 months,23.5,MORTGAGE,85000.0,debt_consolidation,CA,0
1149,35000,60 months,23.5,MORTGAGE,267000.0,credit_card,MN,1
1282,35000,60 months,23.5,MORTGAGE,113000.0,small_business,OR,0
1327,35000,60 months,23.5,MORTGAGE,322000.0,credit_card,CO,0
1043,35000,60 months,23.5,RENT,78000.0,debt_consolidation,CA,1
1038,35000,60 months,23.5,MORTGAGE,100000.0,debt_consolidation,MO,0
62,35000,60 months,23.52,RENT,108600.0,debt_consolidation,WI,1
405,35000,60 months,23.59,RENT,100000.0,debt_consolidation,AZ,0
2459,35000,60 months,23.63,RENT,106000.0,debt_consolidation,AK,1
2344,35000,60 months,23.63,MORTGAGE,130000.0,debt_consolidation,WA,1
2295,35000,60 months,23.63,RENT,250000.0,small_business,AZ,1
1566,35000,60 months,23.63,MORTGAGE,106000.0,credit_card,KS,0
1430,35000,60 months,23.63,MORTGAGE,95000.0,debt_consolidation,CA,0
2435,35000,60 months,23.63,MORTGAGE,97000.0,debt_consolidation,CA,0
1708,35000,60 months,23.63,MORTGAGE,115000.0,moving,OH,1
2179,35000,60 months,23.63,MORTGAGE,105000.0,debt_consolidation,NY,0
2231,35000,60 months,23.63,MORTGAGE,135000.0,debt_consolidation,PA,1
1461,35000,60 months,23.63,MORTGAGE,95600.0,credit_card,MA,0
1463,35000,60 months,23.63,RENT,200000.0,debt_consolidation,TX,1
2338,35000,60 months,23.63,MORTGAGE,100000.0,debt_consolidation,MT,0
2429,35000,60 months,23.63,MORTGAGE,100000.0,debt_consolidation,NJ,0
1662,35000,60 months,23.63,MORTGAGE,146000.0,debt_consolidation,MD,1
2180,35000,60 months,23.63,OTHER,91000.0,credit_card,FL,0
1665,35000,60 months,23.63,MORTGAGE,84870.0,debt_consolidation,MT,0
2472,35000,36 months,23.63,RENT,102000.0,debt_consolidation,NY,1
2136,35000,60 months,23.63,MORTGAGE,105000.0,debt_consolidation,WA,0
2464,35000,36 months,23.63,RENT,150000.0,credit_card,HI,1
1582,35000,60 months,23.63,RENT,88400.0,debt_consolidation,NY,1
1578,35000,60 months,23.63,MORTGAGE,120000.0,debt_consolidation,NJ,0
1837,35000,60 months,23.63,MORTGAGE,86000.0,credit_card,CA,0
2417,35000,60 months,23.63,MORTGAGE,120000.0,debt_consolidation,VA,0
520,35000,60 months,23.7,OWN,93500.0,debt_consolidation,TN,0
545,35000,60 months,23.7,RENT,128000.0,debt_consolidation,NY,0
780,35000,36 months,23.7,RENT,125000.0,house,CA,0
910,35000,60 months,23.7,RENT,200000.0,debt_consolidation,FL,0
979,35000,60 months,23.7,MORTGAGE,200000.0,credit_card,KS,0
843,35000,60 months,23.7,MORTGAGE,125950.0,debt_consolidation,CA,0
690,35000,36 months,23.7,RENT,78000.0,debt_consolidation,CA,1
941,35000,60 months,23.7,MORTGAGE,380000.0,debt_consolidation,NC,0
870,35000,60 months,23.7,MORTGAGE,110000.0,debt_consolidation,NC,1
886,35000,60 months,23.7,MORTGAGE,110000.0,debt_consolidation,CO,0
864,35000,60 months,23.7,MORTGAGE,180000.0,debt_consolidation,TX,1
896,35000,60 months,23.7,MORTGAGE,88000.0,other,WA,0
581,35000,60 months,23.7,MORTGAGE,96000.0,debt_consolidation,TX,1
966,35000,60 months,23.7,MORTGAGE,99700.0,debt_consolidation,TX,0
1703,35000,60 months,23.76,MORTGAGE,104000.0,home_improvement,WA,1
2281,35000,60 months,23.76,MORTGAGE,169000.0,home_improvement,CA,0
2335,35000,60 months,23.76,RENT,130743.51,debt_consolidation,MA,1
2369,35000,60 months,23.76,MORTGAGE,150000.0,debt_consolidation,NJ,0
2531,35000,60 months,23.76,MORTGAGE,95000.0,debt_consolidation,NY,1
1365,35000,60 months,23.76,RENT,85000.0,debt_consolidation,CA,1
1368,35000,60 months,23.76,MORTGAGE,204000.0,home_improvement,AZ,1
1526,35000,60 months,23.76,MORTGAGE,123500.0,debt_consolidation,NC,0
1801,35000,60 months,23.76,MORTGAGE,88600.0,credit_card,PA,0
1514,35000,60 months,23.76,MORTGAGE,96000.0,home_improvement,LA,0
1410,35000,60 months,23.76,RENT,98000.0,debt_consolidation,FL,0
1850,35000,60 months,23.76,MORTGAGE,120000.0,debt_consolidation,HI,1
1484,35000,60 months,23.76,MORTGAGE,106300.0,credit_card,NJ,1
1362,35000,60 months,23.76,MORTGAGE,133000.0,debt_consolidation,TX,0
1588,35000,36 months,23.76,MORTGAGE,147600.0,other,WA,1
1652,35000,60 months,23.76,RENT,80500.0,credit_card,WA,1
1466,35000,60 months,23.76,MORTGAGE,95000.0,debt_consolidation,VA,0
1426,35000,60 months,23.76,MORTGAGE,140000.0,debt_consolidation,MA,0
2206,35000,60 months,23.83,OWN,210000.0,home_improvement,CA,1
2336,35000,60 months,23.83,RENT,125000.0,debt_consolidation,NY,1
2433,35000,60 months,23.83,MORTGAGE,102746.0,debt_consolidation,CO,0
2425,35000,60 months,23.83,MORTGAGE,105000.0,other,LA,0
1628,35000,60 months,23.83,RENT,100000.0,other,DC,0
1608,35000,60 months,23.83,MORTGAGE,200000.0,debt_consolidation,LA,0
2396,35000,60 months,23.83,OWN,110000.0,debt_consolidation,OH,0
2163,35000,60 months,23.83,MORTGAGE,160000.0,debt_consolidation,OH,1
2397,35000,60 months,23.83,RENT,94000.0,debt_consolidation,MA,0
2373,35000,60 months,23.83,MORTGAGE,110000.0,debt_consolidation,TX,1
2181,35000,60 months,23.83,MORTGAGE,110000.0,debt_consolidation,NY,1
1369,35000,60 months,23.83,RENT,90000.0,credit_card,SD,1
2229,35000,60 months,23.83,OWN,87000.0,debt_consolidation,MI,0
1472,35000,60 months,23.83,MORTGAGE,108000.0,debt_consolidation,CA,0
1420,35000,60 months,23.83,RENT,144392.0,debt_consolidation,CA,0
1418,35000,60 months,23.83,RENT,85000.0,debt_consolidation,GA,1
2132,35000,60 months,23.83,MORTGAGE,128000.0,debt_consolidation,TX,0
1720,35000,60 months,23.83,RENT,92662.8,debt_consolidation,TX,0
1407,35000,60 months,23.83,MORTGAGE,80000.0,debt_consolidation,AL,0
2304,35000,60 months,23.83,MORTGAGE,90500.0,debt_consolidation,IL,0
2166,35000,60 months,23.83,MORTGAGE,95000.0,debt_consolidation,FL,0
1564,35000,60 months,23.83,MORTGAGE,148000.0,debt_consolidation,VA,0
1492,35000,60 months,23.83,RENT,80000.0,debt_consolidation,MD,0
50,35000,60 months,23.91,RENT,81500.0,debt_consolidation,MD,1
2712,35000,60 months,23.99,MORTGAGE,80000.0,debt_consolidation,PA,0
2640,35000,36 months,23.99,RENT,105000.0,debt_consolidation,IN,0
2730,35000,60 months,23.99,MORTGAGE,90000.0,debt_consolidation,TX,1
1163,35000,60 months,24.08,MORTGAGE,91000.0,debt_consolidation,TX,0
531,35000,60 months,24.08,MORTGAGE,240000.0,home_improvement,NY,0
1318,35000,60 months,24.08,RENT,98000.0,debt_consolidation,CA,0
880,35000,60 months,24.08,RENT,115000.0,debt_consolidation,OH,0
1136,35000,60 months,24.08,MORTGAGE,98000.0,debt_consolidation,CA,1
1036,35000,60 months,24.08,MORTGAGE,120000.0,credit_card,NJ,1
1126,35000,60 months,24.08,MORTGAGE,95000.0,home_improvement,MA,0
1057,35000,60 months,24.08,MORTGAGE,110000.0,debt_consolidation,MA,1
1084,35000,60 months,24.08,RENT,90000.0,debt_consolidation,WY,0
940,35000,60 months,24.08,RENT,90000.0,debt_consolidation,CA,1
1342,35000,36 months,24.08,RENT,650000.0,debt_consolidation,TX,1
576,35000,36 months,24.08,MORTGAGE,108000.0,debt_consolidation,IN,1
601,35000,60 months,24.08,MORTGAGE,121000.0,debt_consolidation,TN,0
